NO_OF_FRAMES	20413
NO_OF_CAMERAS	9
NO_OF_MARKERS	6
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-05-15, 12:22:08	13083.47976359
DATA_INCLUDED	3D
MARKER_NAMES	box1	box2	box3	box4	clap1	clap2
786.786	-112.730	544.622	967.511	-46.343	544.100	901.989	132.941	546.636	721.428	70.105	546.946	0.000	0.000	0.000	0.000	0.000	0.000
786.881	-112.787	544.585	967.579	-46.358	544.098	902.012	132.938	546.631	721.438	70.158	546.949	0.000	0.000	0.000	0.000	0.000	0.000
786.816	-112.741	544.614	967.578	-46.344	544.037	901.989	132.968	546.650	721.410	70.112	546.961	0.000	0.000	0.000	0.000	0.000	0.000
786.892	-112.825	544.632	967.577	-46.394	544.099	902.049	132.948	546.648	721.440	70.168	546.946	0.000	0.000	0.000	0.000	0.000	0.000
786.894	-112.841	544.573	967.509	-46.491	544.033	901.977	132.918	546.664	721.426	70.123	546.921	0.000	0.000	0.000	0.000	0.000	0.000
786.825	-112.833	544.608	967.539	-46.372	544.115	901.993	132.927	546.699	721.433	70.138	546.936	0.000	0.000	0.000	0.000	0.000	0.000
786.755	-112.785	544.554	967.483	-46.423	544.088	902.038	132.968	546.626	721.458	70.037	546.878	0.000	0.000	0.000	0.000	0.000	0.000
786.830	-112.745	544.536	967.558	-46.362	544.093	901.986	132.908	546.639	721.416	70.146	546.920	0.000	0.000	0.000	0.000	0.000	0.000
786.752	-112.762	544.576	967.530	-46.422	544.007	902.021	132.939	546.620	721.470	70.098	546.905	0.000	0.000	0.000	0.000	0.000	0.000
786.739	-112.720	544.614	967.504	-46.382	544.119	901.994	132.924	546.692	721.350	70.088	546.909	0.000	0.000	0.000	0.000	0.000	0.000
786.773	-112.774	544.556	967.577	-46.364	544.095	901.989	132.943	546.672	721.398	70.181	546.882	0.000	0.000	0.000	0.000	0.000	0.000
786.794	-112.734	544.666	967.491	-46.501	544.048	901.955	132.897	546.628	721.381	70.151	546.899	0.000	0.000	0.000	0.000	0.000	0.000
